Measurement_Id,Route_Id,Direction,Date,Day_Of_Week,Measurement_Time
606,1,B,2025-07-01,Tuesday,10:00
607,2,B,2025-07-01,Tuesday,10:00
608,3,B,2025-07-01,Tuesday,10:00
609,4,B,2025-07-01,Tuesday,10:00
610,5,B,2025-07-01,Tuesday,10:00
611,1,A,2025-07-01,Tuesday,10:10
612,2,A,2025-07-01,Tuesday,10:10
613,3,A,2025-07-01,Tuesday,10:10
614,4,A,2025-07-01,Tuesday,10:10
615,5,A,2025-07-01,Tuesday,10:10
616,1,B,2025-07-01,Tuesday,10:10
617,2,B,2025-07-01,Tuesday,10:10
618,3,B,2025-07-01,Tuesday,10:10
619,4,B,2025-07-01,Tuesday,10:10
620,5,B,2025-07-01,Tuesday,10:10
621,1,A,2025-07-01,Tuesday,10:20
622,2,A,2025-07-01,Tuesday,10:20
623,3,A,2025-07-01,Tuesday,10:20
624,4,A,2025-07-01,Tuesday,10:20
625,5,A,2025-07-01,Tuesday,10:20
626,1,B,2025-07-01,Tuesday,10:20
627,2,B,2025-07-01,Tuesday,10:20
628,3,B,2025-07-01,Tuesday,10:20
629,4,B,2025-07-01,Tuesday,10:20
630,5,B,2025-07-01,Tuesday,10:20
631,1,A,2025-07-01,Tuesday,10:30
632,2,A,2025-07-01,Tuesday,10:30
633,3,A,2025-07-01,Tuesday,10:30
634,4,A,2025-07-01,Tuesday,10:30
635,5,A,2025-07-01,Tuesday,10:30
636,1,B,2025-07-01,Tuesday,10:30
637,2,B,2025-07-01,Tuesday,10:30
638,3,B,2025-07-01,Tuesday,10:30
639,4,B,2025-07-01,Tuesday,10:30
640,5,B,2025-07-01,Tuesday,10:30
641,1,A,2025-07-01,Tuesday,10:40
642,2,A,2025-07-01,Tuesday,10:40
643,3,A,2025-07-01,Tuesday,10:40
644,4,A,2025-07-01,Tuesday,10:40
645,5,A,2025-07-01,Tuesday,10:40
646,1,B,2025-07-01,Tuesday,10:40
647,2,B,2025-07-01,Tuesday,10:40
648,3,B,2025-07-01,Tuesday,10:40
649,4,B,2025-07-01,Tuesday,10:40
650,5,B,2025-07-01,Tuesday,10:40
651,1,A,2025-07-01,Tuesday,10:50
652,2,A,2025-07-01,Tuesday,10:50
653,3,A,2025-07-01,Tuesday,10:50
654,4,A,2025-07-01,Tuesday,10:50
655,5,A,2025-07-01,Tuesday,10:50
656,1,B,2025-07-01,Tuesday,10:50
657,2,B,2025-07-01,Tuesday,10:50
658,3,B,2025-07-01,Tuesday,10:50
659,4,B,2025-07-01,Tuesday,10:50
660,5,B,2025-07-01,Tuesday,10:50
661,1,A,2025-07-01,Tuesday,11:00
662,2,A,2025-07-01,Tuesday,11:00
663,3,A,2025-07-01,Tuesday,11:00
664,4,A,2025-07-01,Tuesday,11:00
665,5,A,2025-07-01,Tuesday,11:00
666,1,B,2025-07-01,Tuesday,11:00
667,2,B,2025-07-01,Tuesday,11:00
668,3,B,2025-07-01,Tuesday,11:00
669,4,B,2025-07-01,Tuesday,11:00
670,5,B,2025-07-01,Tuesday,11:00
671,1,A,2025-07-01,Tuesday,11:10
672,2,A,2025-07-01,Tuesday,11:10
673,3,A,2025-07-01,Tuesday,11:10
674,4,A,2025-07-01,Tuesday,11:10
675,5,A,2025-07-01,Tuesday,11:10
676,1,B,2025-07-01,Tuesday,11:10
677,2,B,2025-07-01,Tuesday,11:10
678,3,B,2025-07-01,Tuesday,11:10
679,4,B,2025-07-01,Tuesday,11:10
680,5,B,2025-07-01,Tuesday,11:10
681,1,A,2025-07-01,Tuesday,11:20
682,2,A,2025-07-01,Tuesday,11:20
683,3,A,2025-07-01,Tuesday,11:20
684,4,A,2025-07-01,Tuesday,11:20
685,5,A,2025-07-01,Tuesday,11:20
686,1,B,2025-07-01,Tuesday,11:20
687,2,B,2025-07-01,Tuesday,11:20
688,3,B,2025-07-01,Tuesday,11:20
689,4,B,2025-07-01,Tuesday,11:20
690,5,B,2025-07-01,Tuesday,11:20
691,1,A,2025-07-01,Tuesday,11:30
692,2,A,2025-07-01,Tuesday,11:30
693,3,A,2025-07-01,Tuesday,11:30
694,4,A,2025-07-01,Tuesday,11:30
695,5,A,2025-07-01,Tuesday,11:30
696,1,B,2025-07-01,Tuesday,11:30
697,2,B,2025-07-01,Tuesday,11:30
698,3,B,2025-07-01,Tuesday,11:30
699,4,B,2025-07-01,Tuesday,11:30
700,5,B,2025-07-01,Tuesday,11:30
701,1,A,2025-07-01,Tuesday,11:40
702,2,A,2025-07-01,Tuesday,11:40
703,3,A,2025-07-01,Tuesday,11:40
704,4,A,2025-07-01,Tuesday,11:40
705,5,A,2025-07-01,Tuesday,11:40
706,1,B,2025-07-01,Tuesday,11:40
707,2,B,2025-07-01,Tuesday,11:40
708,3,B,2025-07-01,Tuesday,11:40
709,4,B,2025-07-01,Tuesday,11:40
710,5,B,2025-07-01,Tuesday,11:40
711,1,A,2025-07-01,Tuesday,11:50
712,2,A,2025-07-01,Tuesday,11:50
713,3,A,2025-07-01,Tuesday,11:50
714,4,A,2025-07-01,Tuesday,11:50
715,5,A,2025-07-01,Tuesday,11:50
716,1,B,2025-07-01,Tuesday,11:50
717,2,B,2025-07-01,Tuesday,11:50
718,3,B,2025-07-01,Tuesday,11:50
719,4,B,2025-07-01,Tuesday,11:50
720,5,B,2025-07-01,Tuesday,11:50
721,1,A,2025-07-01,Tuesday,12:00
722,2,A,2025-07-01,Tuesday,12:00
723,3,A,2025-07-01,Tuesday,12:00
724,4,A,2025-07-01,Tuesday,12:00
725,5,A,2025-07-01,Tuesday,12:00
726,1,B,2025-07-01,Tuesday,12:00
727,2,B,2025-07-01,Tuesday,12:00
728,3,B,2025-07-01,Tuesday,12:00
729,4,B,2025-07-01,Tuesday,12:00
730,5,B,2025-07-01,Tuesday,12:00
731,1,A,2025-07-01,Tuesday,12:10
732,2,A,2025-07-01,Tuesday,12:10
733,3,A,2025-07-01,Tuesday,12:10
734,4,A,2025-07-01,Tuesday,12:10
735,5,A,2025-07-01,Tuesday,12:10
736,1,B,2025-07-01,Tuesday,12:10
737,2,B,2025-07-01,Tuesday,12:10
738,3,B,2025-07-01,Tuesday,12:10
739,4,B,2025-07-01,Tuesday,12:10
740,5,B,2025-07-01,Tuesday,12:10
741,1,A,2025-07-01,Tuesday,12:20
742,2,A,2025-07-01,Tuesday,12:20
743,3,A,2025-07-01,Tuesday,12:20
744,4,A,2025-07-01,Tuesday,12:20
745,5,A,2025-07-01,Tuesday,12:20
746,1,B,2025-07-01,Tuesday,12:20
747,2,B,2025-07-01,Tuesday,12:20
748,3,B,2025-07-01,Tuesday,12:20
749,4,B,2025-07-01,Tuesday,12:20
750,5,B,2025-07-01,Tuesday,12:20
751,1,A,2025-07-01,Tuesday,12:30
752,2,A,2025-07-01,Tuesday,12:30
753,3,A,2025-07-01,Tuesday,12:30
754,4,A,2025-07-01,Tuesday,12:30
755,5,A,2025-07-01,Tuesday,12:30
756,1,B,2025-07-01,Tuesday,12:30
757,2,B,2025-07-01,Tuesday,12:30
758,3,B,2025-07-01,Tuesday,12:30
759,4,B,2025-07-01,Tuesday,12:30
760,5,B,2025-07-01,Tuesday,12:30
761,1,A,2025-07-01,Tuesday,12:40
762,2,A,2025-07-01,Tuesday,12:40
763,3,A,2025-07-01,Tuesday,12:40
764,4,A,2025-07-01,Tuesday,12:40
765,5,A,2025-07-01,Tuesday,12:40
766,1,B,2025-07-01,Tuesday,12:40
767,2,B,2025-07-01,Tuesday,12:40
768,3,B,2025-07-01,Tuesday,12:40
769,4,B,2025-07-01,Tuesday,12:40
770,5,B,2025-07-01,Tuesday,12:40
771,1,A,2025-07-01,Tuesday,12:50
772,2,A,2025-07-01,Tuesday,12:50
773,3,A,2025-07-01,Tuesday,12:50
774,4,A,2025-07-01,Tuesday,12:50
775,5,A,2025-07-01,Tuesday,12:50
776,1,B,2025-07-01,Tuesday,12:50
777,2,B,2025-07-01,Tuesday,12:50
778,3,B,2025-07-01,Tuesday,12:50
779,4,B,2025-07-01,Tuesday,12:50
780,5,B,2025-07-01,Tuesday,12:50
781,1,A,2025-07-01,Tuesday,13:00
782,2,A,2025-07-01,Tuesday,13:00
783,3,A,2025-07-01,Tuesday,13:00
784,4,A,2025-07-01,Tuesday,13:00
785,5,A,2025-07-01,Tuesday,13:00
786,1,B,2025-07-01,Tuesday,13:00
787,2,B,2025-07-01,Tuesday,13:00
788,3,B,2025-07-01,Tuesday,13:00
789,4,B,2025-07-01,Tuesday,13:00
790,5,B,2025-07-01,Tuesday,13:00
791,1,A,2025-07-01,Tuesday,13:10
792,2,A,2025-07-01,Tuesday,13:10
793,3,A,2025-07-01,Tuesday,13:10
794,4,A,2025-07-01,Tuesday,13:10
795,5,A,2025-07-01,Tuesday,13:10
796,1,B,2025-07-01,Tuesday,13:10
797,2,B,2025-07-01,Tuesday,13:10
798,3,B,2025-07-01,Tuesday,13:10
799,4,B,2025-07-01,Tuesday,13:10
800,5,B,2025-07-01,Tuesday,13:10
801,1,A,2025-07-01,Tuesday,13:20
802,2,A,2025-07-01,Tuesday,13:20
803,3,A,2025-07-01,Tuesday,13:20
804,4,A,2025-07-01,Tuesday,13:20
805,5,A,2025-07-01,Tuesday,13:20
806,1,B,2025-07-01,Tuesday,13:20
807,2,B,2025-07-01,Tuesday,13:20
808,3,B,2025-07-01,Tuesday,13:20
809,4,B,2025-07-01,Tuesday,13:20
810,5,B,2025-07-01,Tuesday,13:20
811,1,A,2025-07-01,Tuesday,13:30
812,2,A,2025-07-01,Tuesday,13:30
813,3,A,2025-07-01,Tuesday,13:30
814,4,A,2025-07-01,Tuesday,13:30
815,5,A,2025-07-01,Tuesday,13:30
816,1,B,2025-07-01,Tuesday,13:30
817,2,B,2025-07-01,Tuesday,13:30
818,3,B,2025-07-01,Tuesday,13:30
819,4,B,2025-07-01,Tuesday,13:30
820,5,B,2025-07-01,Tuesday,13:30
821,1,A,2025-07-01,Tuesday,13:40
822,2,A,2025-07-01,Tuesday,13:40
823,3,A,2025-07-01,Tuesday,13:40
824,4,A,2025-07-01,Tuesday,13:40
825,5,A,2025-07-01,Tuesday,13:40
826,1,B,2025-07-01,Tuesday,13:40
827,2,B,2025-07-01,Tuesday,13:40
828,3,B,2025-07-01,Tuesday,13:40
829,4,B,2025-07-01,Tuesday,13:40
830,5,B,2025-07-01,Tuesday,13:40
831,1,A,2025-07-01,Tuesday,13:50
832,2,A,2025-07-01,Tuesday,13:50
833,3,A,2025-07-01,Tuesday,13:50
834,4,A,2025-07-01,Tuesday,13:50
835,5,A,2025-07-01,Tuesday,13:50
836,1,B,2025-07-01,Tuesday,13:50
837,2,B,2025-07-01,Tuesday,13:50
838,3,B,2025-07-01,Tuesday,13:50
839,4,B,2025-07-01,Tuesday,13:50
840,5,B,2025-07-01,Tuesday,13:50
841,1,A,2025-07-01,Tuesday,14:00
842,2,A,2025-07-01,Tuesday,14:00
843,3,A,2025-07-01,Tuesday,14:00
844,4,A,2025-07-01,Tuesday,14:00
845,5,A,2025-07-01,Tuesday,14:00
846,1,B,2025-07-01,Tuesday,14:00
847,2,B,2025-07-01,Tuesday,14:00
848,3,B,2025-07-01,Tuesday,14:00
849,4,B,2025-07-01,Tuesday,14:00
850,5,B,2025-07-01,Tuesday,14:00
851,1,A,2025-07-01,Tuesday,14:10
852,2,A,2025-07-01,Tuesday,14:10
853,3,A,2025-07-01,Tuesday,14:10
854,4,A,2025-07-01,Tuesday,14:10
855,5,A,2025-07-01,Tuesday,14:10
856,1,B,2025-07-01,Tuesday,14:10
857,2,B,2025-07-01,Tuesday,14:10
858,3,B,2025-07-01,Tuesday,14:10
859,4,B,2025-07-01,Tuesday,14:10
860,5,B,2025-07-01,Tuesday,14:10
861,1,A,2025-07-01,Tuesday,14:20
862,2,A,2025-07-01,Tuesday,14:20
863,3,A,2025-07-01,Tuesday,14:20
864,4,A,2025-07-01,Tuesday,14:20
865,5,A,2025-07-01,Tuesday,14:20
866,1,B,2025-07-01,Tuesday,14:20
867,2,B,2025-07-01,Tuesday,14:20
868,3,B,2025-07-01,Tuesday,14:20
869,4,B,2025-07-01,Tuesday,14:20
870,5,B,2025-07-01,Tuesday,14:20
871,1,A,2025-07-01,Tuesday,14:30
872,2,A,2025-07-01,Tuesday,14:30
873,3,A,2025-07-01,Tuesday,14:30
874,4,A,2025-07-01,Tuesday,14:30
875,5,A,2025-07-01,Tuesday,14:30
876,1,B,2025-07-01,Tuesday,14:30
877,2,B,2025-07-01,Tuesday,14:30
878,3,B,2025-07-01,Tuesday,14:30
879,4,B,2025-07-01,Tuesday,14:30
880,5,B,2025-07-01,Tuesday,14:30
881,1,A,2025-07-01,Tuesday,14:40
882,2,A,2025-07-01,Tuesday,14:40
883,3,A,2025-07-01,Tuesday,14:40
884,4,A,2025-07-01,Tuesday,14:40
885,5,A,2025-07-01,Tuesday,14:40
886,1,B,2025-07-01,Tuesday,14:40
887,2,B,2025-07-01,Tuesday,14:40
888,3,B,2025-07-01,Tuesday,14:40
889,4,B,2025-07-01,Tuesday,14:40
890,5,B,2025-07-01,Tuesday,14:40
891,1,A,2025-07-01,Tuesday,14:50
892,2,A,2025-07-01,Tuesday,14:50
893,3,A,2025-07-01,Tuesday,14:50
894,4,A,2025-07-01,Tuesday,14:50
895,5,A,2025-07-01,Tuesday,14:50
896,1,B,2025-07-01,Tuesday,14:50
897,2,B,2025-07-01,Tuesday,14:50
898,3,B,2025-07-01,Tuesday,14:50
899,4,B,2025-07-01,Tuesday,14:50
900,5,B,2025-07-01,Tuesday,14:50
901,1,A,2025-07-01,Tuesday,15:00
902,2,A,2025-07-01,Tuesday,15:00
903,3,A,2025-07-01,Tuesday,15:00
904,4,A,2025-07-01,Tuesday,15:00
905,5,A,2025-07-01,Tuesday,15:00
906,1,B,2025-07-01,Tuesday,15:00
907,2,B,2025-07-01,Tuesday,15:00
908,3,B,2025-07-01,Tuesday,15:00
909,4,B,2025-07-01,Tuesday,15:00
910,5,B,2025-07-01,Tuesday,15:00
911,1,A,2025-07-01,Tuesday,15:10
912,2,A,2025-07-01,Tuesday,15:10
913,3,A,2025-07-01,Tuesday,15:10
914,4,A,2025-07-01,Tuesday,15:10
915,5,A,2025-07-01,Tuesday,15:10
916,1,B,2025-07-01,Tuesday,15:10
917,2,B,2025-07-01,Tuesday,15:10
918,3,B,2025-07-01,Tuesday,15:10
919,4,B,2025-07-01,Tuesday,15:10
920,5,B,2025-07-01,Tuesday,15:10
921,1,A,2025-07-01,Tuesday,15:20
922,2,A,2025-07-01,Tuesday,15:20
923,3,A,2025-07-01,Tuesday,15:20
924,4,A,2025-07-01,Tuesday,15:20
925,5,A,2025-07-01,Tuesday,15:20
926,1,B,2025-07-01,Tuesday,15:20
927,2,B,2025-07-01,Tuesday,15:20
928,3,B,2025-07-01,Tuesday,15:20
929,4,B,2025-07-01,Tuesday,15:20
930,5,B,2025-07-01,Tuesday,15:20
931,1,A,2025-07-01,Tuesday,15:30
932,2,A,2025-07-01,Tuesday,15:30
933,3,A,2025-07-01,Tuesday,15:30
934,4,A,2025-07-01,Tuesday,15:30
935,5,A,2025-07-01,Tuesday,15:30
936,1,B,2025-07-01,Tuesday,15:30
937,2,B,2025-07-01,Tuesday,15:30
938,3,B,2025-07-01,Tuesday,15:30
939,4,B,2025-07-01,Tuesday,15:30
940,5,B,2025-07-01,Tuesday,15:30
941,1,A,2025-07-01,Tuesday,15:40
942,2,A,2025-07-01,Tuesday,15:40
943,3,A,2025-07-01,Tuesday,15:40
944,4,A,2025-07-01,Tuesday,15:40
945,5,A,2025-07-01,Tuesday,15:40
946,1,B,2025-07-01,Tuesday,15:40
947,2,B,2025-07-01,Tuesday,15:40
948,3,B,2025-07-01,Tuesday,15:40
949,4,B,2025-07-01,Tuesday,15:40
950,5,B,2025-07-01,Tuesday,15:40
951,1,A,2025-07-01,Tuesday,15:50
952,2,A,2025-07-01,Tuesday,15:50
953,3,A,2025-07-01,Tuesday,15:50
954,4,A,2025-07-01,Tuesday,15:50
955,5,A,2025-07-01,Tuesday,15:50
956,1,B,2025-07-01,Tuesday,15:50
957,2,B,2025-07-01,Tuesday,15:50
958,3,B,2025-07-01,Tuesday,15:50
959,4,B,2025-07-01,Tuesday,15:50
960,5,B,2025-07-01,Tuesday,15:50
961,1,A,2025-07-01,Tuesday,16:00
962,2,A,2025-07-01,Tuesday,16:00
963,3,A,2025-07-01,Tuesday,16:00
964,4,A,2025-07-01,Tuesday,16:00
965,5,A,2025-07-01,Tuesday,16:00
966,1,B,2025-07-01,Tuesday,16:00
967,2,B,2025-07-01,Tuesday,16:00
968,3,B,2025-07-01,Tuesday,16:00
969,4,B,2025-07-01,Tuesday,16:00
970,5,B,2025-07-01,Tuesday,16:00
971,1,A,2025-07-01,Tuesday,16:10
972,2,A,2025-07-01,Tuesday,16:10
973,3,A,2025-07-01,Tuesday,16:10
974,4,A,2025-07-01,Tuesday,16:10
975,5,A,2025-07-01,Tuesday,16:10
976,1,B,2025-07-01,Tuesday,16:10
977,2,B,2025-07-01,Tuesday,16:10
978,3,B,2025-07-01,Tuesday,16:10
979,4,B,2025-07-01,Tuesday,16:10
980,5,B,2025-07-01,Tuesday,16:10
981,1,A,2025-07-01,Tuesday,16:20
982,2,A,2025-07-01,Tuesday,16:20
983,3,A,2025-07-01,Tuesday,16:20
984,4,A,2025-07-01,Tuesday,16:20
985,5,A,2025-07-01,Tuesday,16:20
986,1,B,2025-07-01,Tuesday,16:20
987,2,B,2025-07-01,Tuesday,16:20
988,3,B,2025-07-01,Tuesday,16:20
989,4,B,2025-07-01,Tuesday,16:20
990,5,B,2025-07-01,Tuesday,16:20
991,1,A,2025-07-01,Tuesday,16:30
992,2,A,2025-07-01,Tuesday,16:30
993,3,A,2025-07-01,Tuesday,16:30
994,4,A,2025-07-01,Tuesday,16:30
995,5,A,2025-07-01,Tuesday,16:30
996,1,B,2025-07-01,Tuesday,16:30
997,2,B,2025-07-01,Tuesday,16:30
998,3,B,2025-07-01,Tuesday,16:30
999,4,B,2025-07-01,Tuesday,16:30
1000,5,B,2025-07-01,Tuesday,16:30
1001,1,A,2025-07-01,Tuesday,16:40
1002,2,A,2025-07-01,Tuesday,16:40
1003,3,A,2025-07-01,Tuesday,16:40
1004,4,A,2025-07-01,Tuesday,16:40
1005,5,A,2025-07-01,Tuesday,16:40
1006,1,B,2025-07-01,Tuesday,16:40
1007,2,B,2025-07-01,Tuesday,16:40
1008,3,B,2025-07-01,Tuesday,16:40
1009,4,B,2025-07-01,Tuesday,16:40
1010,5,B,2025-07-01,Tuesday,16:40
1011,1,A,2025-07-01,Tuesday,16:50
1012,2,A,2025-07-01,Tuesday,16:50
1013,3,A,2025-07-01,Tuesday,16:50
1014,4,A,2025-07-01,Tuesday,16:50
1015,5,A,2025-07-01,Tuesday,16:50
1016,1,B,2025-07-01,Tuesday,16:50
1017,2,B,2025-07-01,Tuesday,16:50
1018,3,B,2025-07-01,Tuesday,16:50
1019,4,B,2025-07-01,Tuesday,16:50
1020,5,B,2025-07-01,Tuesday,16:50
1021,1,A,2025-07-01,Tuesday,17:00
1022,2,A,2025-07-01,Tuesday,17:00
1023,3,A,2025-07-01,Tuesday,17:00
1024,4,A,2025-07-01,Tuesday,17:00
1025,5,A,2025-07-01,Tuesday,17:00
1026,1,B,2025-07-01,Tuesday,17:00
1027,2,B,2025-07-01,Tuesday,17:00
1028,3,B,2025-07-01,Tuesday,17:00
1029,4,B,2025-07-01,Tuesday,17:00
1030,5,B,2025-07-01,Tuesday,17:00
1031,1,A,2025-07-01,Tuesday,17:10
1032,2,A,2025-07-01,Tuesday,17:10
1033,3,A,2025-07-01,Tuesday,17:10
1034,4,A,2025-07-01,Tuesday,17:10
1035,5,A,2025-07-01,Tuesday,17:10
1036,1,B,2025-07-01,Tuesday,17:10
1037,2,B,2025-07-01,Tuesday,17:10
1038,3,B,2025-07-01,Tuesday,17:10
1039,4,B,2025-07-01,Tuesday,17:10
1040,5,B,2025-07-01,Tuesday,17:10
1041,1,A,2025-07-01,Tuesday,17:20
1042,2,A,2025-07-01,Tuesday,17:20
1043,3,A,2025-07-01,Tuesday,17:20
1044,4,A,2025-07-01,Tuesday,17:20
1045,5,A,2025-07-01,Tuesday,17:20
1046,1,B,2025-07-01,Tuesday,17:20
1047,2,B,2025-07-01,Tuesday,17:20
1048,3,B,2025-07-01,Tuesday,17:20
1049,4,B,2025-07-01,Tuesday,17:20
1050,5,B,2025-07-01,Tuesday,17:20
1051,1,A,2025-07-01,Tuesday,17:30
1052,2,A,2025-07-01,Tuesday,17:30
1053,3,A,2025-07-01,Tuesday,17:30
1054,4,A,2025-07-01,Tuesday,17:30
1055,5,A,2025-07-01,Tuesday,17:30
1056,1,B,2025-07-01,Tuesday,17:30
1057,2,B,2025-07-01,Tuesday,17:30
1058,3,B,2025-07-01,Tuesday,17:30
1059,4,B,2025-07-01,Tuesday,17:30
1060,5,B,2025-07-01,Tuesday,17:30
1061,1,A,2025-07-01,Tuesday,17:40
1062,2,A,2025-07-01,Tuesday,17:40
1063,3,A,2025-07-01,Tuesday,17:40
1064,4,A,2025-07-01,Tuesday,17:40
1065,5,A,2025-07-01,Tuesday,17:40
1066,1,B,2025-07-01,Tuesday,17:40
1067,2,B,2025-07-01,Tuesday,17:40
1068,3,B,2025-07-01,Tuesday,17:40
1069,4,B,2025-07-01,Tuesday,17:40
1070,5,B,2025-07-01,Tuesday,17:40
1071,1,A,2025-07-01,Tuesday,17:50
1072,2,A,2025-07-01,Tuesday,17:50
1073,3,A,2025-07-01,Tuesday,17:50
1074,4,A,2025-07-01,Tuesday,17:50
1075,5,A,2025-07-01,Tuesday,17:50
1076,1,B,2025-07-01,Tuesday,17:50
1077,2,B,2025-07-01,Tuesday,17:50
1078,3,B,2025-07-01,Tuesday,17:50
1079,4,B,2025-07-01,Tuesday,17:50
1080,5,B,2025-07-01,Tuesday,17:50
1081,1,A,2025-07-01,Tuesday,18:00
1082,2,A,2025-07-01,Tuesday,18:00
1083,3,A,2025-07-01,Tuesday,18:00
1084,4,A,2025-07-01,Tuesday,18:00
1085,5,A,2025-07-01,Tuesday,18:00
1086,1,B,2025-07-01,Tuesday,18:00
1087,2,B,2025-07-01,Tuesday,18:00
1088,3,B,2025-07-01,Tuesday,18:00
1089,4,B,2025-07-01,Tuesday,18:00
1090,5,B,2025-07-01,Tuesday,18:00
1091,1,A,2025-07-01,Tuesday,18:10
1092,2,A,2025-07-01,Tuesday,18:10
1093,3,A,2025-07-01,Tuesday,18:10
1094,4,A,2025-07-01,Tuesday,18:10
1095,5,A,2025-07-01,Tuesday,18:10
1096,1,B,2025-07-01,Tuesday,18:10
1097,2,B,2025-07-01,Tuesday,18:10
1098,3,B,2025-07-01,Tuesday,18:10
1099,4,B,2025-07-01,Tuesday,18:10
1100,5,B,2025-07-01,Tuesday,18:10
1101,1,A,2025-07-01,Tuesday,18:20
1102,2,A,2025-07-01,Tuesday,18:20
1103,3,A,2025-07-01,Tuesday,18:20
1104,4,A,2025-07-01,Tuesday,18:20
1105,5,A,2025-07-01,Tuesday,18:20
1106,1,B,2025-07-01,Tuesday,18:20
1107,2,B,2025-07-01,Tuesday,18:20
1108,3,B,2025-07-01,Tuesday,18:20
1109,4,B,2025-07-01,Tuesday,18:20
1110,5,B,2025-07-01,Tuesday,18:20
1111,1,A,2025-07-01,Tuesday,18:30
1112,2,A,2025-07-01,Tuesday,18:30
1113,3,A,2025-07-01,Tuesday,18:30
1114,4,A,2025-07-01,Tuesday,18:30
1115,5,A,2025-07-01,Tuesday,18:30
1116,1,B,2025-07-01,Tuesday,18:30
1117,2,B,2025-07-01,Tuesday,18:30
1118,3,B,2025-07-01,Tuesday,18:30
1119,4,B,2025-07-01,Tuesday,18:30
1120,5,B,2025-07-01,Tuesday,18:30
1121,1,A,2025-07-01,Tuesday,18:40
1122,2,A,2025-07-01,Tuesday,18:40
1123,3,A,2025-07-01,Tuesday,18:40
1124,4,A,2025-07-01,Tuesday,18:40
1125,5,A,2025-07-01,Tuesday,18:40
1126,1,B,2025-07-01,Tuesday,18:40
1127,2,B,2025-07-01,Tuesday,18:40
1128,3,B,2025-07-01,Tuesday,18:40
1129,4,B,2025-07-01,Tuesday,18:40
1130,5,B,2025-07-01,Tuesday,18:40
1131,1,A,2025-07-01,Tuesday,18:50
1132,2,A,2025-07-01,Tuesday,18:50
1133,3,A,2025-07-01,Tuesday,18:50
1134,4,A,2025-07-01,Tuesday,18:50
1135,5,A,2025-07-01,Tuesday,18:50
1136,1,B,2025-07-01,Tuesday,18:50
1137,2,B,2025-07-01,Tuesday,18:50
1138,3,B,2025-07-01,Tuesday,18:50
1139,4,B,2025-07-01,Tuesday,18:50
1140,5,B,2025-07-01,Tuesday,18:50
1141,1,A,2025-07-01,Tuesday,19:00
1142,2,A,2025-07-01,Tuesday,19:00
1143,3,A,2025-07-01,Tuesday,19:00
1144,4,A,2025-07-01,Tuesday,19:00
1145,5,A,2025-07-01,Tuesday,19:00
1146,1,B,2025-07-01,Tuesday,19:00
1147,2,B,2025-07-01,Tuesday,19:00
1148,3,B,2025-07-01,Tuesday,19:00
1149,4,B,2025-07-01,Tuesday,19:00
1150,5,B,2025-07-01,Tuesday,19:00
1151,1,A,2025-07-01,Tuesday,19:10
1152,2,A,2025-07-01,Tuesday,19:10
1153,3,A,2025-07-01,Tuesday,19:10
1154,4,A,2025-07-01,Tuesday,19:10
1155,5,A,2025-07-01,Tuesday,19:10
1156,1,B,2025-07-01,Tuesday,19:10
1157,2,B,2025-07-01,Tuesday,19:10
1158,3,B,2025-07-01,Tuesday,19:10
1159,4,B,2025-07-01,Tuesday,19:10
1160,5,B,2025-07-01,Tuesday,19:10
1161,1,A,2025-07-01,Tuesday,19:20
1162,2,A,2025-07-01,Tuesday,19:20
1163,3,A,2025-07-01,Tuesday,19:20
1164,4,A,2025-07-01,Tuesday,19:20
1165,5,A,2025-07-01,Tuesday,19:20
1166,1,B,2025-07-01,Tuesday,19:20
1167,2,B,2025-07-01,Tuesday,19:20
1168,3,B,2025-07-01,Tuesday,19:20
1169,4,B,2025-07-01,Tuesday,19:20
1170,5,B,2025-07-01,Tuesday,19:20
1171,1,A,2025-07-01,Tuesday,19:30
1172,2,A,2025-07-01,Tuesday,19:30
1173,3,A,2025-07-01,Tuesday,19:30
1174,4,A,2025-07-01,Tuesday,19:30
1175,5,A,2025-07-01,Tuesday,19:30
1176,1,B,2025-07-01,Tuesday,19:30
1177,2,B,2025-07-01,Tuesday,19:30
1178,3,B,2025-07-01,Tuesday,19:30
1179,4,B,2025-07-01,Tuesday,19:30
1180,5,B,2025-07-01,Tuesday,19:30
1181,1,A,2025-07-01,Tuesday,19:40
1182,2,A,2025-07-01,Tuesday,19:40
1183,3,A,2025-07-01,Tuesday,19:40
1184,4,A,2025-07-01,Tuesday,19:40
1185,5,A,2025-07-01,Tuesday,19:40
1186,1,B,2025-07-01,Tuesday,19:40
1187,2,B,2025-07-01,Tuesday,19:40
1188,3,B,2025-07-01,Tuesday,19:40
1189,4,B,2025-07-01,Tuesday,19:40
1190,5,B,2025-07-01,Tuesday,19:40
1191,1,A,2025-07-01,Tuesday,19:50
1192,2,A,2025-07-01,Tuesday,19:50
1193,3,A,2025-07-01,Tuesday,19:50
1194,4,A,2025-07-01,Tuesday,19:50
1195,5,A,2025-07-01,Tuesday,19:50
1196,1,B,2025-07-01,Tuesday,19:50
1197,2,B,2025-07-01,Tuesday,19:50
1198,3,B,2025-07-01,Tuesday,19:50
1199,4,B,2025-07-01,Tuesday,19:50
1200,5,B,2025-07-01,Tuesday,19:50
1201,1,A,2025-07-01,Tuesday,20:00
1202,2,A,2025-07-01,Tuesday,20:00
1203,3,A,2025-07-01,Tuesday,20:00
